supplier_id,transport_company_id,site_id,transport_date,distance_km,co2_emissions_kg,transport_cost,transported_weight_kg
8,5,1,2025-11-12,1446.17,1.56,955.81,73.78
1,1,2,2025-11-12,539.5,0.52,616.09,11.9
2,3,2,2025-11-12,945.55,0.78,1016.22,10.98
3,5,2,2025-11-12,638.36,0.11,426.34,10.96
4,3,2,2025-11-12,2058.48,1.58,2197.92,10.39
5,1,2,2025-11-12,1166.8,1.16,1379.18,11.27
6,1,2,2025-11-12,565.04,0.56,668.13,11.44
7,2,2,2025-11-12,957.4,0.9,1049.61,12.19
8,5,2,2025-11-12,1731.25,0.31,1111.59,12.15
1,4,3,2025-11-12,306.62,0.9,259.15,121.36
2,4,3,2025-11-12,1081.68,3.74,900.96,134.89
3,5,3,2025-11-12,453.41,0.87,290.23,127.96
4,3,3,2025-11-12,2243.7,24.61,2383.84,140.22
5,4,3,2025-11-12,990.0,3.11,834.18,125.92
6,4,3,2025-11-12,310.81,1.08,266.34,135.71
7,2,3,2025-11-12,1068.18,11.96,1204.57,138.62
8,5,3,2025-11-12,1724.71,3.34,1146.71,129.88
1,2,4,2025-11-12,687.72,3.73,771.46,70.74
2,4,4,2025-11-12,1065.14,1.9,898.71,74.68
3,1,4,2025-11-12,891.15,5.02,1004.0,67.25
4,5,4,2025-11-12,1887.51,2.01,1245.94,67.86
5,1,4,2025-11-12,1283.47,7.99,1480.69,71.67
6,2,4,2025-11-12,714.27,4.16,794.01,75.73
7,2,4,2025-11-12,660.84,3.63,710.68,71.8
8,5,4,2025-11-12,1323.53,1.59,840.74,76.3
1,4,5,2025-11-12,621.36,5.92,534.68,370.02
2,4,5,2025-11-12,663.62,5.47,573.95,341.49
3,2,5,2025-11-12,1169.71,33.41,1269.92,357.85
4,5,5,2025-11-12,1686.92,9.24,1071.59,373.61
5,2,5,2025-11-12,1092.13,30.02,1168.92,334.72
6,1,5,2025-11-12,624.14,17.21,704.81,337.3
7,2,5,2025-11-12,828.58,22.36,902.68,345.18
8,3,5,2025-11-12,1235.55,37.84,1306.58,390.21
1,4,1,2025-11-13,461.27,0.93,396.4,79.84
2,2,1,2025-11-13,730.2,4.57,795.88,77.08
3,2,1,2025-11-13,860.86,5.06,935.56,76.5
4,3,1,2025-11-13,1831.63,11.05,1969.3,78.17
5,1,1,2025-11-13,879.27,5.75,1039.76,78.86
6,1,1,2025-11-13,447.85,3.27,502.1,84.93
7,1,1,2025-11-13,758.12,4.76,868.31,70.62
8,5,1,2025-11-13,1435.61,1.69,944.9,77.91
1,1,2,2025-11-13,563.46,0.52,644.13,11.12
2,4,2,2025-11-13,1025.03,0.25,860.27,9.45
3,5,2,2025-11-13,603.73,0.08,388.64,9.21
4,3,2,2025-11-13,2081.87,1.48,2135.61,9.98
5,2,2,2025-11-13,1143.95,0.81,1267.8,9.23
6,2,2,2025-11-13,518.29,0.47,573.84,10.74
7,1,2,2025-11-13,953.83,0.81,1083.15,9.78
8,5,2,2025-11-13,1625.89,0.24,1062.85,9.84
1,1,3,2025-11-13,300.76,4.31,345.46,164.74
2,4,3,2025-11-13,1032.39,4.46,865.97,165.25
3,2,3,2025-11-13,470.5,5.13,534.38,141.36
4,3,3,2025-11-13,2091.59,25.42,2229.58,157.37
5,2,3,2025-11-13,996.86,12.96,1076.94,159.74
6,1,3,2025-11-13,302.95,3.7,340.04,139.33
7,4,3,2025-11-13,1079.03,3.92,897.85,141.81
8,3,3,2025-11-13,1768.87,22.16,1812.67,166.27
1,4,4,2025-11-13,735.6,1.24,634.75,70.07
2,3,4,2025-11-13,1041.46,5.95,1097.26,73.64
3,2,4,2025-11-13,944.77,5.44,1025.28,73.32
4,5,4,2025-11-13,1937.27,2.16,1226.48,71.13
5,4,4,2025-11-13,1357.56,2.42,1150.61,72.57
6,2,4,2025-11-13,706.72,3.49,768.66,62.82
7,2,4,2025-11-13,652.93,3.76,726.12,72.47
8,5,4,2025-11-13,1294.34,1.27,859.59,66.91
1,4,5,2025-11-13,590.11,5.72,509.37,369.45
2,3,5,2025-11-13,619.32,18.06,647.52,371.76
3,5,5,2025-11-13,1127.08,6.21,741.4,370.21
4,5,5,2025-11-13,1639.59,7.72,1070.95,318.61
5,4,5,2025-11-13,1045.46,9.83,876.42,364.68
6,4,5,2025-11-13,649.52,6.04,553.6,365.9
7,2,5,2025-11-13,840.68,22.46,909.07,338.85
8,5,5,2025-11-13,1268.03,6.44,813.3,323.6
1,2,1,2025-11-14,469.1,3.72,530.22,104.22
2,3,1,2025-11-14,740.42,5.45,767.98,93.41
3,1,1,2025-11-14,926.61,7.74,1049.13,101.02
4,3,1,2025-11-14,1882.49,15.15,1924.12,104.84
5,1,1,2025-11-14,906.19,8.62,1060.0,112.36
6,2,1,2025-11-14,466.01,3.74,518.17,96.29
7,2,1,2025-11-14,726.02,5.6,823.6,100.65
8,5,1,2025-11-14,1402.64,2.08,888.64,100.59
1,1,2,2025-11-14,519.87,0.52,592.09,12.31
2,3,2,2025-11-14,1022.9,0.96,1098.8,11.98
3,1,2,2025-11-14,630.63,0.68,709.18,12.35
4,3,2,2025-11-14,2079.95,1.9,2237.42,12.03
5,1,2,2025-11-14,1111.6,1.16,1243.44,12.07
6,4,2,2025-11-14,534.55,0.15,453.18,11.78
7,4,2,2025-11-14,990.29,0.31,827.71,12.35
8,3,2,2025-11-14,1692.93,1.35,1778.44,10.89
1,2,3,2025-11-14,310.5,3.15,347.8,122.72
2,3,3,2025-11-14,1033.15,10.84,1070.44,136.07
3,1,3,2025-11-14,438.2,4.52,500.73,125.61
4,5,3,2025-11-14,2145.75,4.59,1359.01,143.01
5,2,3,2025-11-14,920.94,10.1,996.7,134.1
6,1,3,2025-11-14,289.83,3.34,339.14,129.44
7,4,3,2025-11-14,1002.37,2.96,871.86,118.14
8,3,3,2025-11-14,1859.73,20.22,1934.7,139.67
1,2,4,2025-11-14,702.93,4.77,792.61,83.3
2,3,4,2025-11-14,1008.05,5.48,1088.58,72.19
3,5,4,2025-11-14,872.55,0.94,566.53,70.8
4,3,4,2025-11-14,1968.11,11.67,2093.21,75.33
5,4,4,2025-11-14,1282.54,2.48,1083.47,77.98
6,4,4,2025-11-14,738.37,1.39,624.87,76.47
7,1,4,2025-11-14,624.16,3.71,706.93,72.49
8,5,4,2025-11-14,1375.65,1.57,901.73,78.08
1,2,5,2025-11-14,610.13,16.99,679.64,335.82
2,2,5,2025-11-14,631.03,16.45,684.38,312.34
3,1,5,2025-11-14,1107.34,35.5,1270.51,379.04
4,5,5,2025-11-14,1667.89,9.67,1066.37,380.43
5,4,5,2025-11-14,1034.84,8.3,888.52,317.8
6,4,5,2025-11-14,635.11,5.7,536.88,375.56
7,4,5,2025-11-14,821.24,7.11,713.31,364.07
8,3,5,2025-11-14,1278.18,32.61,1356.04,341.17
1,1,1,2025-11-15,448.73,1.42,504.6,36.52
2,2,1,2025-11-15,719.9,2.07,815.99,35.23
3,1,1,2025-11-15,858.61,2.3,959.96,30.41
4,5,1,2025-11-15,1830.09,0.82,1200.33,30.47
5,1,1,2025-11-15,883.02,2.41,1010.84,32.43
6,2,1,2025-11-15,479.87,1.14,539.03,30.74
7,2,1,2025-11-15,728.29,1.96,799.55,34.74
8,3,1,2025-11-15,1497.27,4.16,1526.09,36.21
1,2,2,2025-11-15,555.62,0.15,612.83,3.48
2,2,2,2025-11-15,979.19,0.32,1091.7,4.08
3,2,2,2025-11-15,611.13,0.18,664.69,3.69
4,5,2,2025-11-15,2144.83,0.13,1360.7,4.05
5,2,2,2025-11-15,1119.64,0.32,1251.68,3.4
6,2,2,2025-11-15,549.92,0.15,612.33,3.53
7,1,2,2025-11-15,992.67,0.31,1125.54,3.64
8,5,2,2025-11-15,1657.28,0.1,1054.31,4.05
1,1,3,2025-11-15,304.29,1.12,352.0,44.4
2,3,3,2025-11-15,1026.74,3.86,1065.76,49.27
3,2,3,2025-11-15,451.14,1.76,500.35,49.23
4,5,3,2025-11-15,2156.27,1.48,1374.69,44.98
5,4,3,2025-11-15,937.46,1.04,777.72,43.23
6,1,3,2025-11-15,296.38,1.02,335.26,42.43
7,4,3,2025-11-15,1006.46,1.11,852.8,44.1
8,5,3,2025-11-15,1829.36,1.21,1168.76,42.99
1,4,4,2025-11-15,709.31,0.35,619.39,19.44
2,2,4,2025-11-15,1091.61,1.91,1225.22,21.32
3,2,4,2025-11-15,870.55,1.6,974.75,22.29
4,5,4,2025-11-15,1977.02,0.6,1294.46,21.08
5,4,4,2025-11-15,1294.91,0.62,1108.21,18.47
6,1,4,2025-11-15,702.38,1.19,818.38,20.64
7,2,4,2025-11-15,680.46,1.22,762.98,22.23
8,3,4,2025-11-15,1385.2,2.26,1427.65,21.56
1,1,5,2025-11-15,621.05,7.98,716.4,146.44
2,4,5,2025-11-15,631.2,2.37,535.89,153.05
3,5,5,2025-11-15,1150.04,2.56,741.18,142.15
4,5,5,2025-11-15,1621.26,3.39,1066.36,141.51
5,2,5,2025-11-15,1041.02,11.67,1139.46,140.13
6,4,5,2025-11-15,614.23,2.07,529.6,129.13
7,2,5,2025-11-15,886.21,10.75,957.52,146.18
8,3,5,2025-11-15,1289.75,15.23,1339.88,150.51
1,2,1,2025-11-17,465.75,2.72,519.59,74.11
2,3,1,2025-11-17,726.68,3.64,742.39,68.91
3,2,1,2025-11-17,878.36,5.0,953.17,73.05
4,5,1,2025-11-17,1810.02,1.92,1187.93,73.75
5,1,1,2025-11-17,861.61,5.31,992.97,71.2
6,4,1,2025-11-17,460.46,0.71,403.0,64.01
7,2,1,2025-11-17,778.2,4.13,857.8,66.03
8,3,1,2025-11-17,1380.95,7.05,1487.47,70.49
1,1,2,2025-11-17,551.46,0.57,627.04,11.55
2,2,2,2025-11-17,1010.32,1.03,1117.63,12.19
3,1,2,2025-11-17,639.85,0.74,752.36,13.4
4,3,2,2025-11-17,2090.33,1.75,2222.29,11.53
5,2,2,2025-11-17,1125.8,1.1,1201.9,12.83
6,4,2,2025-11-17,538.97,0.16,452.54,11.69
7,4,2,2025-11-17,941.4,0.29,793.09,12.04
8,3,2,2025-11-17,1688.07,1.41,1754.76,11.49
1,1,3,2025-11-17,286.55,3.22,334.83,135.94
2,2,3,2025-11-17,1042.82,11.49,1129.51,138.76
3,1,3,2025-11-17,446.68,5.92,509.24,149.73
4,3,3,2025-11-17,2136.32,21.46,2201.85,133.74
5,1,3,2025-11-17,961.36,11.69,1137.29,138.81
6,4,3,2025-11-17,299.81,1.02,253.97,131.77
7,1,3,2025-11-17,1014.59,12.89,1185.04,142.79
8,5,3,2025-11-17,1868.26,3.77,1207.02,141.48
1,4,4,2025-11-17,704.53,1.35,600.3,77.88
2,2,4,2025-11-17,1073.86,6.05,1216.47,72.86
3,5,4,2025-11-17,880.37,1.04,588.26,81.25
4,3,4,2025-11-17,2007.2,13.0,2115.88,85.22
5,4,4,2025-11-17,1327.53,2.86,1131.01,86.02
6,1,4,2025-11-17,686.24,4.71,802.9,82.12
7,4,4,2025-11-17,629.2,1.27,542.97,77.51
8,3,4,2025-11-17,1324.89,8.41,1385.72,82.56
1,2,5,2025-11-17,642.82,19.08,723.48,373.63
2,2,5,2025-11-17,659.92,17.16,729.29,320.59
3,2,5,2025-11-17,1173.63,34.32,1332.44,382.91
4,5,5,2025-11-17,1624.0,8.72,1075.97,365.43
5,2,5,2025-11-17,1057.36,33.32,1163.38,389.98
6,4,5,2025-11-17,623.78,5.65,525.65,379.27
7,2,5,2025-11-17,857.28,27.19,920.24,385.91
8,5,5,2025-11-17,1295.54,6.65,846.93,331.43
1,2,1,2025-11-18,471.07,3.3,527.5,89.21
2,3,1,2025-11-18,753.68,4.76,809.28,82.73
3,5,1,2025-11-18,896.67,1.27,595.54,92.37
4,3,1,2025-11-18,1817.3,13.03,1946.92,94.57
5,1,1,2025-11-18,908.24,7.07,1053.88,94.46
6,4,1,2025-11-18,448.09,0.89,376.52,79.31
7,1,1,2025-11-18,735.61,5.36,833.55,86.51
8,3,1,2025-11-18,1490.7,10.52,1548.27,90.23
1,4,2,2025-11-18,545.2,0.19,467.82,13.51
2,4,2,2025-11-18,949.23,0.36,789.47,15.34
3,2,2,2025-11-18,619.4,0.73,678.78,15.02
4,3,2,2025-11-18,2107.12,2.1,2196.03,13.44
5,2,2,2025-11-18,1156.42,1.35,1267.9,14.98
6,2,2,2025-11-18,529.01,0.59,589.25,13.77
7,1,2,2025-11-18,993.45,1.24,1163.96,14.92
8,3,2,2025-11-18,1618.77,1.77,1702.12,15.2
1,2,3,2025-11-18,299.72,2.28,325.75,96.12
2,4,3,2025-11-18,1075.16,2.48,893.94,96.32
3,1,3,2025-11-18,428.72,3.99,495.98,106.31
4,3,3,2025-11-18,2242.6,18.45,2394.43,108.92
5,2,3,2025-11-18,909.77,7.04,974.46,94.49
6,1,3,2025-11-18,304.41,2.82,355.61,109.49
7,1,3,2025-11-18,1102.0,10.08,1237.87,106.89
8,5,3,2025-11-18,1869.5,2.71,1192.86,96.64
1,1,4,2025-11-18,696.44,4.07,785.08,67.51
2,3,4,2025-11-18,1076.2,5.39,1130.58,70.12
3,5,4,2025-11-18,871.24,0.94,564.98,70.24
4,3,4,2025-11-18,1932.4,9.55,1990.53,67.03
5,2,4,2025-11-18,1323.26,6.54,1467.17,63.85
6,1,4,2025-11-18,729.31,4.69,834.49,74.53
7,2,4,2025-11-18,656.93,3.53,722.63,64.84
8,3,4,2025-11-18,1359.68,6.83,1451.78,65.09
1,4,5,2025-11-18,596.2,5.59,524.3,369.6
2,4,5,2025-11-18,674.66,6.08,587.76,370.27
3,2,5,2025-11-18,1179.31,29.84,1296.09,325.0
4,5,5,2025-11-18,1763.6,7.92,1175.31,309.36
5,1,5,2025-11-18,1069.76,34.49,1221.5,371.12
6,4,5,2025-11-18,642.13,5.71,550.41,340.31
7,2,5,2025-11-18,807.66,23.72,876.43,368.99
8,3,5,2025-11-18,1269.88,34.07,1369.55,343.75
1,4,1,2025-11-19,488.65,0.85,425.41,66.92
2,3,1,2025-11-19,727.16,3.76,745.04,69.17
3,1,1,2025-11-19,935.61,5.73,1102.3,74.53
4,3,1,2025-11-19,1912.25,10.68,2041.15,71.6
5,1,1,2025-11-19,877.42,5.17,1021.0,72.86
6,1,1,2025-11-19,478.55,2.75,534.9,67.84
7,4,1,2025-11-19,748.63,1.39,628.09,76.84
8,5,1,2025-11-19,1469.07,1.52,935.2,68.28
1,1,2,2025-11-19,519.53,0.53,602.03,12.41
2,2,2,2025-11-19,1008.9,0.97,1091.08,11.93
3,1,2,2025-11-19,633.45,0.6,713.03,11.51
4,5,2,2025-11-19,2000.6,0.37,1330.18,11.8
5,1,2,2025-11-19,1151.81,1.28,1338.04,12.51
6,2,2,2025-11-19,553.9,0.56,610.96,12.58
7,4,2,2025-11-19,918.34,0.29,802.03,12.8
8,3,2,2025-11-19,1596.62,1.58,1702.17,13.46
1,2,3,2025-11-19,288.58,3.17,310.26,138.18
2,4,3,2025-11-19,1007.35,3.32,879.8,136.15
3,1,3,2025-11-19,438.29,5.0,511.43,128.47
4,3,3,2025-11-19,2107.75,20.78,2257.67,129.38
5,2,3,2025-11-19,944.93,9.11,1012.79,126.5
6,2,3,2025-11-19,314.72,3.86,350.67,146.99
7,2,3,2025-11-19,1081.72,11.99,1168.24,143.3
8,5,3,2025-11-19,1820.4,3.86,1164.13,145.69
1,2,4,2025-11-19,721.09,3.03,794.94,51.78
2,3,4,2025-11-19,1085.68,4.1,1109.72,52.18
3,1,4,2025-11-19,891.01,3.38,1028.31,43.96
4,3,4,2025-11-19,1977.12,6.99,2068.33,48.36
5,4,4,2025-11-19,1284.64,1.72,1082.9,51.34
6,4,4,2025-11-19,715.81,0.84,617.36,48.67
7,4,4,2025-11-19,638.12,0.81,537.36,52.12
8,3,4,2025-11-19,1350.21,5.17,1457.9,48.79
1,1,5,2025-11-19,604.29,16.12,702.38,299.19
2,3,5,2025-11-19,668.29,13.0,714.09,260.97
3,5,5,2025-11-19,1188.13,4.78,779.16,279.52
4,5,5,2025-11-19,1774.65,7.9,1172.23,308.52
5,1,5,2025-11-19,1045.95,25.23,1209.33,293.96
6,4,5,2025-11-19,638.45,4.29,550.04,277.99
7,2,5,2025-11-19,835.36,17.58,907.73,264.4
8,5,5,2025-11-19,1206.4,4.91,794.85,262.28
1,1,1,2025-11-20,449.49,3.15,512.7,81.34
2,3,1,2025-11-20,716.74,4.74,747.51,88.35
3,1,1,2025-11-20,935.09,6.35,1063.23,81.46
4,3,1,2025-11-20,1902.82,11.27,1986.62,82.08
5,4,1,2025-11-20,899.25,2.04,765.77,88.74
6,1,1,2025-11-20,447.35,2.86,523.14,76.73
7,1,1,2025-11-20,728.93,5.01,860.43,85.13
8,3,1,2025-11-20,1410.03,8.06,1508.43,75.99
1,1,2,2025-11-20,555.09,0.71,620.07,14.64
2,2,2,2025-11-20,991.47,1.08,1073.08,13.2
3,1,2,2025-11-20,600.8,0.68,704.64,13.69
4,3,2,2025-11-20,2037.91,1.96,2167.06,13.28
5,2,2,2025-11-20,1184.04,1.24,1306.56,12.74
6,4,2,2025-11-20,546.86,0.22,454.03,15.4
7,4,2,2025-11-20,953.91,0.35,834.73,14.63
8,5,2,2025-11-20,1605.17,0.36,1020.48,14.61
1,2,3,2025-11-20,300.76,3.1,332.74,133.68
2,4,3,2025-11-20,1067.1,3.68,928.54,139.48
3,1,3,2025-11-20,455.81,4.74,539.96,128.4
4,5,3,2025-11-20,2213.59,4.88,1462.86,141.22
5,4,3,2025-11-20,908.54,2.77,776.59,127.56
6,2,3,2025-11-20,301.36,3.12,330.53,129.97
7,4,3,2025-11-20,1097.14,3.89,951.55,137.02
8,5,3,2025-11-20,1858.57,3.56,1198.06,132.76
1,1,4,2025-11-20,691.62,4.07,809.51,71.63
2,2,4,2025-11-20,1031.41,6.5,1151.56,81.03
3,5,4,2025-11-20,922.22,1.01,600.01,75.58
4,3,4,2025-11-20,2019.08,9.94,2150.2,67.93
5,1,4,2025-11-20,1298.02,8.86,1459.16,81.31
6,2,4,2025-11-20,744.67,4.3,831.21,70.21
7,4,4,2025-11-20,627.07,1.04,526.08,68.72
8,5,4,2025-11-20,1291.65,1.49,826.6,73.49
1,1,5,2025-11-20,614.91,21.08,715.59,408.76
2,2,5,2025-11-20,647.73,21.62,717.41,411.0
3,2,5,2025-11-20,1139.35,37.35,1242.7,401.6
4,5,5,2025-11-20,1771.15,11.05,1138.86,399.84
5,1,5,2025-11-20,1061.94,38.48,1240.52,438.0
6,4,5,2025-11-20,648.17,7.15,554.1,437.08
7,2,5,2025-11-20,866.58,29.86,938.38,435.04
8,3,5,2025-11-20,1258.11,41.02,1300.96,435.59
1,1,1,2025-11-21,461.8,3.87,545.47,97.71
2,4,1,2025-11-21,749.52,1.52,619.86,85.24
3,5,1,2025-11-21,897.38,1.23,601.06,88.05
4,3,1,2025-11-21,1893.0,12.59,1937.3,87.44
5,4,1,2025-11-21,898.62,2.13,750.08,97.51
6,2,1,2025-11-21,449.16,3.39,487.11,93.23
7,4,1,2025-11-21,723.76,1.74,621.42,92.48
8,5,1,2025-11-21,1415.94,2.1,908.98,96.55
1,2,2,2025-11-21,562.26,0.69,634.01,15.32
2,4,2,2025-11-21,989.77,0.32,838.28,13.15
3,5,2,2025-11-21,634.19,0.14,411.21,13.95
4,3,2,2025-11-21,2031.15,2.07,2141.6,13.76
5,4,2,2025-11-21,1178.25,0.36,1017.95,13.01
6,1,2,2025-11-21,524.81,0.65,617.05,13.86
7,1,2,2025-11-21,945.5,1.04,1075.55,12.9
8,3,2,2025-11-21,1717.98,1.83,1833.4,14.19
1,4,3,2025-11-21,285.87,0.79,237.68,110.23
2,2,3,2025-11-21,1096.47,11.1,1229.14,130.21
3,5,3,2025-11-21,462.95,0.77,293.89,111.23
4,3,3,2025-11-21,2301.21,19.68,2392.01,117.92
5,4,3,2025-11-21,912.21,2.54,759.08,113.36
6,4,3,2025-11-21,310.96,0.9,260.2,115.55
7,4,3,2025-11-21,1016.78,3.24,876.93,130.56
8,3,3,2025-11-21,1866.05,16.71,1908.57,117.1
1,2,4,2025-11-21,701.68,3.79,774.45,64.38
2,4,4,2025-11-21,1077.5,1.72,939.18,65.39
3,2,4,2025-11-21,914.27,5.26,1004.44,69.82
4,3,4,2025-11-21,1857.57,10.78,1962.55,77.48
5,2,4,2025-11-21,1241.53,7.46,1364.48,72.35
6,1,4,2025-11-21,699.34,4.3,806.77,69.61
7,2,4,2025-11-21,651.98,3.6,727.1,68.01
8,5,4,2025-11-21,1349.28,1.54,856.39,72.42
1,2,5,2025-11-21,639.42,13.16,706.66,266.42
2,3,5,2025-11-21,681.97,15.42,731.61,306.14
3,2,5,2025-11-21,1102.99,24.89,1248.38,295.68
4,5,5,2025-11-21,1743.14,7.62,1140.32,282.68
5,1,5,2025-11-21,1070.37,25.08,1200.57,265.62
6,2,5,2025-11-21,611.54,13.27,688.42,272.62
7,4,5,2025-11-21,859.96,6.06,750.25,272.04
8,5,5,2025-11-21,1285.67,5.7,818.84,300.84
1,1,1,2025-11-22,462.31,0.97,519.74,24.13
2,2,1,2025-11-22,747.8,1.42,816.56,23.81
3,2,1,2025-11-22,915.97,1.86,996.65,25.77
4,3,1,2025-11-22,1803.25,3.13,1898.85,22.94
5,2,1,2025-11-22,877.62,1.84,945.29,25.04
6,4,1,2025-11-22,464.13,0.31,396.23,26.26
7,2,1,2025-11-22,736.45,1.33,786.26,23.28
8,5,1,2025-11-22,1403.75,0.57,901.59,26.7
1,4,2,2025-11-22,550.5,0.04,466.8,2.88
2,3,2,2025-11-22,1001.58,0.2,1027.16,2.52
3,2,2,2025-11-22,606.0,0.12,658.06,2.44
4,5,2,2025-11-22,2009.76,0.08,1313.81,2.44
5,4,2,2025-11-22,1134.14,0.08,953.91,2.61
6,4,2,2025-11-22,528.16,0.04,442.8,2.59
7,1,2,2025-11-22,979.25,0.23,1140.57,2.72
8,3,2,2025-11-22,1684.5,0.32,1819.22,2.5
1,1,3,2025-11-22,287.46,1.12,339.85,46.59
2,4,3,2025-11-22,1064.15,1.18,927.99,43.81
3,5,3,2025-11-22,429.58,0.3,271.68,47.07
4,3,3,2025-11-22,2235.45,8.1,2324.8,49.46
5,4,3,2025-11-22,912.47,1.01,773.06,45.54
6,2,3,2025-11-22,312.88,1.12,345.49,42.65
7,2,3,2025-11-22,1031.79,3.68,1152.86,43.92
8,5,3,2025-11-22,1790.43,1.26,1182.67,47.57
1,2,4,2025-11-22,708.17,1.63,784.23,28.23
2,3,4,2025-11-22,1102.18,2.28,1184.5,28.11
3,5,4,2025-11-22,909.1,0.38,591.49,27.95
4,3,4,2025-11-22,1935.54,4.07,2047.7,27.63
5,2,4,2025-11-22,1245.15,2.97,1402.56,28.5
6,4,4,2025-11-22,716.07,0.53,597.72,28.89
7,1,4,2025-11-22,622.93,1.6,728.1,28.87
8,5,4,2025-11-22,1325.44,0.53,871.09,26.87
1,1,5,2025-11-22,613.6,6.42,700.39,121.35
2,3,5,2025-11-22,653.39,5.75,688.93,121.02
3,2,5,2025-11-22,1191.61,11.51,1290.92,115.61
4,3,5,2025-11-22,1760.1,16.29,1901.97,125.82
5,1,5,2025-11-22,1073.73,10.49,1234.17,116.53
6,1,5,2025-11-22,645.64,7.09,763.88,131.24
7,2,5,2025-11-22,821.26,7.98,908.19,118.45
8,3,5,2025-11-22,1254.98,11.65,1357.56,128.63
1,4,1,2025-11-24,453.53,0.68,383.63,61.0
2,2,1,2025-11-24,714.41,3.95,796.69,70.61
3,2,1,2025-11-24,858.52,5.0,934.35,73.48
4,3,1,2025-11-24,1916.98,8.99,2036.96,63.59
5,4,1,2025-11-24,873.95,1.51,731.12,67.38
6,4,1,2025-11-24,450.68,0.78,380.35,68.19
7,2,1,2025-11-24,750.84,4.46,826.81,72.88
8,3,1,2025-11-24,1485.57,8.39,1553.99,73.02
1,2,2,2025-11-24,524.21,0.45,583.6,10.69
2,2,2,2025-11-24,934.43,0.7,1030.26,9.66
3,1,2,2025-11-24,589.01,0.5,687.54,9.66
4,5,2,2025-11-24,2031.42,0.3,1321.13,9.81
5,4,2,2025-11-24,1187.37,0.33,1016.92,11.32
6,4,2,2025-11-24,544.34,0.14,452.87,9.77
7,2,2,2025-11-24,968.5,0.86,1042.95,11.28
8,5,2,2025-11-24,1721.58,0.25,1091.23,9.96
1,1,3,2025-11-24,309.39,2.97,350.77,114.62
2,2,3,2025-11-24,1045.43,10.86,1127.59,123.95
3,2,3,2025-11-24,430.79,4.11,482.13,115.04
4,3,3,2025-11-24,2172.71,17.82,2321.67,108.18
5,1,3,2025-11-24,952.9,8.58,1114.45,104.13
6,2,3,2025-11-24,311.48,2.54,349.01,102.66
7,2,3,2025-11-24,1029.89,8.18,1167.38,102.1
8,5,3,2025-11-24,1757.76,2.82,1109.53,104.3
1,4,4,2025-11-24,738.65,1.3,614.56,73.26
2,2,4,2025-11-24,1020.88,6.12,1105.31,72.42
3,5,4,2025-11-24,899.88,0.88,577.81,63.18
4,3,4,2025-11-24,2016.24,10.87,2098.53,73.91
5,2,4,2025-11-24,1248.84,6.61,1366.88,64.63
6,2,4,2025-11-24,722.03,3.84,816.52,68.65
7,4,4,2025-11-24,664.18,1.21,580.48,69.95
8,3,4,2025-11-24,1342.61,6.44,1412.58,66.16
1,4,5,2025-11-24,627.71,6.48,527.54,394.12
2,3,5,2025-11-24,641.31,17.51,657.33,358.16
3,1,5,2025-11-24,1100.13,36.24,1293.2,376.19
4,5,5,2025-11-24,1772.15,10.07,1128.47,375.59
5,1,5,2025-11-24,1090.43,32.62,1291.78,356.77
6,1,5,2025-11-24,636.97,19.07,747.03,360.51
7,1,5,2025-11-24,836.12,29.67,993.66,402.96
8,5,5,2025-11-24,1272.25,6.87,819.91,375.25
1,1,1,2025-11-25,446.71,2.9,514.74,74.37
2,4,1,2025-11-25,718.3,1.45,623.6,84.11
3,5,1,2025-11-25,893.66,1.23,566.29,87.65
4,3,1,2025-11-25,1906.33,10.33,2007.35,73.86
5,4,1,2025-11-25,897.44,1.63,743.3,76.12
6,2,1,2025-11-25,472.41,2.89,526.07,78.9
7,2,1,2025-11-25,765.57,5.47,858.93,89.18
8,3,1,2025-11-25,1401.48,8.04,1456.6,74.66
1,2,2,2025-11-25,528.29,0.38,575.89,9.3
2,3,2,2025-11-25,979.79,0.73,1011.38,10.33
3,5,2,2025-11-25,614.51,0.09,411.22,10.27
4,5,2,2025-11-25,1998.99,0.3,1316.16,10.16
5,2,2,2025-11-25,1179.76,1.1,1317.97,11.06
6,1,2,2025-11-25,564.14,0.5,663.93,10.39
7,2,2,2025-11-25,910.35,0.8,974.73,10.89
8,5,2,2025-11-25,1647.22,0.23,1083.45,9.19
1,4,3,2025-11-25,313.47,0.92,263.36,117.52
2,2,3,2025-11-25,1035.5,9.06,1163.74,113.26
3,2,3,2025-11-25,437.22,4.06,479.15,113.76
4,3,3,2025-11-25,2280.54,19.73,2436.6,116.24
5,2,3,2025-11-25,952.8,9.44,1060.73,119.08
6,1,3,2025-11-25,311.86,2.86,354.82,113.71
7,2,3,2025-11-25,1024.44,10.23,1158.6,119.74
8,3,3,2025-11-25,1805.44,18.05,1924.26,127.21
1,1,4,2025-11-25,722.98,4.98,836.68,84.78
2,2,4,2025-11-25,1086.2,7.25,1226.71,86.73
3,2,4,2025-11-25,923.01,5.42,1032.22,76.97
4,3,4,2025-11-25,2011.94,12.91,2153.94,83.03
5,1,4,2025-11-25,1321.27,9.98,1479.89,87.13
6,4,4,2025-11-25,750.46,1.63,630.61,87.76
7,4,4,2025-11-25,643.0,1.29,535.87,78.78
8,5,4,2025-11-25,1307.48,1.57,842.78,81.02
1,2,5,2025-11-25,611.71,17.76,668.37,353.52
2,2,5,2025-11-25,655.29,18.46,706.77,357.79
