site_id,waste_date,waste_type,waste_quantity_kg,recyclable
5,2025-11-06,Plastic Waste,31.62,True
5,2025-11-06,Electrical Waste,14.81,True
5,2025-11-06,Packaging Waste,23.15,False
1,2025-11-07,Metal Scrap,8.52,True
1,2025-11-07,Plastic Waste,4.92,True
1,2025-11-07,Electrical Waste,2.25,True
1,2025-11-07,Packaging Waste,3.07,False
2,2025-11-07,Metal Scrap,0.57,True
2,2025-11-07,Plastic Waste,0.31,True
2,2025-11-07,Electrical Waste,0.15,True
2,2025-11-07,Packaging Waste,0.21,False
3,2025-11-07,Metal Scrap,19.72,True
3,2025-11-07,Plastic Waste,10.06,True
3,2025-11-07,Electrical Waste,4.71,True
3,2025-11-07,Packaging Waste,6.64,False
4,2025-11-07,Metal Scrap,6.72,True
4,2025-11-07,Plastic Waste,3.35,True
4,2025-11-07,Electrical Waste,1.35,True
4,2025-11-07,Packaging Waste,1.91,False
5,2025-11-07,Metal Scrap,90.88,True
5,2025-11-07,Plastic Waste,45.24,True
5,2025-11-07,Electrical Waste,20.02,True
5,2025-11-07,Packaging Waste,29.09,False
1,2025-11-08,Metal Scrap,3.64,True
1,2025-11-08,Plastic Waste,2.04,True
1,2025-11-08,Electrical Waste,0.85,True
1,2025-11-08,Packaging Waste,1.25,False
2,2025-11-08,Metal Scrap,0.24,True
2,2025-11-08,Plastic Waste,0.12,True
2,2025-11-08,Electrical Waste,0.05,True
2,2025-11-08,Packaging Waste,0.07,False
3,2025-11-08,Metal Scrap,7.45,True
3,2025-11-08,Plastic Waste,4.19,True
3,2025-11-08,Electrical Waste,1.99,True
3,2025-11-08,Packaging Waste,2.66,False
4,2025-11-08,Metal Scrap,2.29,True
4,2025-11-08,Plastic Waste,1.22,True
4,2025-11-08,Electrical Waste,0.61,True
4,2025-11-08,Packaging Waste,0.77,False
5,2025-11-08,Metal Scrap,20.15,True
5,2025-11-08,Plastic Waste,10.51,True
5,2025-11-08,Electrical Waste,5.09,True
5,2025-11-08,Packaging Waste,6.97,False
1,2025-11-10,Metal Scrap,10.39,True
1,2025-11-10,Plastic Waste,5.73,True
1,2025-11-10,Electrical Waste,2.29,True
1,2025-11-10,Packaging Waste,3.74,False
2,2025-11-10,Metal Scrap,0.56,True
2,2025-11-10,Plastic Waste,0.31,True
2,2025-11-10,Electrical Waste,0.14,True
2,2025-11-10,Packaging Waste,0.19,False
3,2025-11-10,Metal Scrap,19.98,True
3,2025-11-10,Plastic Waste,10.41,True
3,2025-11-10,Electrical Waste,5.41,True
3,2025-11-10,Packaging Waste,6.95,False
4,2025-11-10,Metal Scrap,6.41,True
4,2025-11-10,Plastic Waste,3.63,True
4,2025-11-10,Electrical Waste,1.55,True
4,2025-11-10,Packaging Waste,2.08,False
5,2025-11-10,Metal Scrap,67.81,True
5,2025-11-10,Plastic Waste,36.27,True
5,2025-11-10,Electrical Waste,14.78,True
5,2025-11-10,Packaging Waste,24.63,False
1,2025-11-11,Metal Scrap,8.24,True
1,2025-11-11,Plastic Waste,4.5,True
1,2025-11-11,Electrical Waste,2.04,True
1,2025-11-11,Packaging Waste,2.69,False
2,2025-11-11,Metal Scrap,0.39,True
2,2025-11-11,Plastic Waste,0.21,True
2,2025-11-11,Electrical Waste,0.09,True
2,2025-11-11,Packaging Waste,0.15,False
3,2025-11-11,Metal Scrap,24.1,True
3,2025-11-11,Plastic Waste,11.88,True
3,2025-11-11,Electrical Waste,5.12,True
3,2025-11-11,Packaging Waste,8.19,False
4,2025-11-11,Metal Scrap,6.68,True
4,2025-11-11,Plastic Waste,3.21,True
4,2025-11-11,Electrical Waste,1.65,True
4,2025-11-11,Packaging Waste,2.08,False
5,2025-11-11,Metal Scrap,80.33,True
5,2025-11-11,Plastic Waste,37.67,True
5,2025-11-11,Electrical Waste,17.52,True
5,2025-11-11,Packaging Waste,27.72,False
1,2025-11-12,Metal Scrap,10.74,True
1,2025-11-12,Plastic Waste,4.84,True
1,2025-11-12,Electrical Waste,2.57,True
1,2025-11-12,Packaging Waste,3.65,False
2,2025-11-12,Metal Scrap,0.65,True
2,2025-11-12,Plastic Waste,0.3,True
2,2025-11-12,Electrical Waste,0.15,True
2,2025-11-12,Packaging Waste,0.22,False
3,2025-11-12,Metal Scrap,21.15,True
3,2025-11-12,Plastic Waste,10.72,True
3,2025-11-12,Electrical Waste,4.6,True
3,2025-11-12,Packaging Waste,7.73,False
4,2025-11-12,Metal Scrap,5.79,True
4,2025-11-12,Plastic Waste,3.21,True
4,2025-11-12,Electrical Waste,1.42,True
4,2025-11-12,Packaging Waste,2.12,False
5,2025-11-12,Metal Scrap,79.08,True
5,2025-11-12,Plastic Waste,37.52,True
5,2025-11-12,Electrical Waste,17.18,True
5,2025-11-12,Packaging Waste,27.65,False
1,2025-11-13,Metal Scrap,9.21,True
1,2025-11-13,Plastic Waste,5.11,True
1,2025-11-13,Electrical Waste,2.33,True
1,2025-11-13,Packaging Waste,3.6,False
2,2025-11-13,Metal Scrap,0.48,True
2,2025-11-13,Plastic Waste,0.25,True
2,2025-11-13,Electrical Waste,0.11,True
2,2025-11-13,Packaging Waste,0.18,False
3,2025-11-13,Metal Scrap,24.78,True
3,2025-11-13,Plastic Waste,12.92,True
3,2025-11-13,Electrical Waste,5.63,True
3,2025-11-13,Packaging Waste,8.14,False
4,2025-11-13,Metal Scrap,5.22,True
4,2025-11-13,Plastic Waste,3.18,True
4,2025-11-13,Electrical Waste,1.34,True
4,2025-11-13,Packaging Waste,2.08,False
5,2025-11-13,Metal Scrap,79.11,True
5,2025-11-13,Plastic Waste,38.36,True
5,2025-11-13,Electrical Waste,17.28,True
5,2025-11-13,Packaging Waste,22.99,False
1,2025-11-14,Metal Scrap,13.95,True
1,2025-11-14,Plastic Waste,6.2,True
1,2025-11-14,Electrical Waste,3.07,True
1,2025-11-14,Packaging Waste,4.82,False
2,2025-11-14,Metal Scrap,0.6,True
2,2025-11-14,Plastic Waste,0.33,True
2,2025-11-14,Electrical Waste,0.15,True
2,2025-11-14,Packaging Waste,0.21,False
3,2025-11-14,Metal Scrap,21.34,True
3,2025-11-14,Plastic Waste,11.47,True
3,2025-11-14,Electrical Waste,5.58,True
3,2025-11-14,Packaging Waste,7.91,False
4,2025-11-14,Metal Scrap,7.07,True
4,2025-11-14,Plastic Waste,3.2,True
4,2025-11-14,Electrical Waste,1.47,True
4,2025-11-14,Packaging Waste,2.41,False
5,2025-11-14,Metal Scrap,76.71,True
5,2025-11-14,Plastic Waste,36.11,True
5,2025-11-14,Electrical Waste,15.51,True
5,2025-11-14,Packaging Waste,22.83,False
1,2025-11-15,Metal Scrap,4.5,True
1,2025-11-15,Plastic Waste,2.14,True
1,2025-11-15,Electrical Waste,0.94,True
1,2025-11-15,Packaging Waste,1.33,False
2,2025-11-15,Metal Scrap,0.21,True
2,2025-11-15,Plastic Waste,0.1,True
2,2025-11-15,Electrical Waste,0.04,True
2,2025-11-15,Packaging Waste,0.07,False
3,2025-11-15,Metal Scrap,8.65,True
3,2025-11-15,Plastic Waste,4.19,True
3,2025-11-15,Electrical Waste,1.7,True
3,2025-11-15,Packaging Waste,2.73,False
4,2025-11-15,Metal Scrap,1.57,True
4,2025-11-15,Plastic Waste,0.92,True
4,2025-11-15,Electrical Waste,0.37,True
4,2025-11-15,Packaging Waste,0.6,False
5,2025-11-15,Metal Scrap,32.11,True
5,2025-11-15,Plastic Waste,15.91,True
5,2025-11-15,Electrical Waste,6.24,True
5,2025-11-15,Packaging Waste,9.3,False
1,2025-11-17,Metal Scrap,8.98,True
1,2025-11-17,Plastic Waste,4.33,True
1,2025-11-17,Electrical Waste,2.0,True
1,2025-11-17,Packaging Waste,3.28,False
2,2025-11-17,Metal Scrap,0.61,True
2,2025-11-17,Plastic Waste,0.35,True
2,2025-11-17,Electrical Waste,0.16,True
2,2025-11-17,Packaging Waste,0.23,False
3,2025-11-17,Metal Scrap,23.78,True
3,2025-11-17,Plastic Waste,13.34,True
3,2025-11-17,Electrical Waste,6.16,True
3,2025-11-17,Packaging Waste,8.68,False
4,2025-11-17,Metal Scrap,6.67,True
4,2025-11-17,Plastic Waste,3.72,True
4,2025-11-17,Electrical Waste,1.52,True
4,2025-11-17,Packaging Waste,2.25,False
5,2025-11-17,Metal Scrap,79.63,True
5,2025-11-17,Plastic Waste,40.47,True
5,2025-11-17,Electrical Waste,18.0,True
5,2025-11-17,Packaging Waste,25.75,False
1,2025-11-18,Metal Scrap,9.96,True
1,2025-11-18,Plastic Waste,6.2,True
1,2025-11-18,Electrical Waste,2.69,True
1,2025-11-18,Packaging Waste,3.78,False
2,2025-11-18,Metal Scrap,0.75,True
2,2025-11-18,Plastic Waste,0.42,True
2,2025-11-18,Electrical Waste,0.17,True
2,2025-11-18,Packaging Waste,0.26,False
3,2025-11-18,Metal Scrap,17.28,True
3,2025-11-18,Plastic Waste,9.31,True
3,2025-11-18,Electrical Waste,4.4,True
3,2025-11-18,Packaging Waste,5.55,False
4,2025-11-18,Metal Scrap,5.86,True
4,2025-11-18,Plastic Waste,3.27,True
4,2025-11-18,Electrical Waste,1.22,True
4,2025-11-18,Packaging Waste,1.98,False
5,2025-11-18,Metal Scrap,75.25,True
5,2025-11-18,Plastic Waste,37.83,True
5,2025-11-18,Electrical Waste,15.27,True
5,2025-11-18,Packaging Waste,22.24,False
1,2025-11-19,Metal Scrap,9.03,True
1,2025-11-19,Plastic Waste,4.46,True
1,2025-11-19,Electrical Waste,2.19,True
1,2025-11-19,Packaging Waste,3.42,False
2,2025-11-19,Metal Scrap,0.67,True
2,2025-11-19,Plastic Waste,0.33,True
2,2025-11-19,Electrical Waste,0.14,True
2,2025-11-19,Packaging Waste,0.23,False
3,2025-11-19,Metal Scrap,24.35,True
3,2025-11-19,Plastic Waste,11.1,True
3,2025-11-19,Electrical Waste,4.99,True
3,2025-11-19,Packaging Waste,8.32,False
4,2025-11-19,Metal Scrap,4.13,True
4,2025-11-19,Plastic Waste,2.08,True
4,2025-11-19,Electrical Waste,0.85,True
4,2025-11-19,Packaging Waste,1.4,False
5,2025-11-19,Metal Scrap,57.83,True
5,2025-11-19,Plastic Waste,31.14,True
5,2025-11-19,Electrical Waste,14.67,True
5,2025-11-19,Packaging Waste,20.41,False
1,2025-11-20,Metal Scrap,11.5,True
1,2025-11-20,Plastic Waste,4.88,True
1,2025-11-20,Electrical Waste,2.18,True
1,2025-11-20,Packaging Waste,3.79,False
2,2025-11-20,Metal Scrap,0.68,True
2,2025-11-20,Plastic Waste,0.35,True
2,2025-11-20,Electrical Waste,0.18,True
2,2025-11-20,Packaging Waste,0.26,False
3,2025-11-20,Metal Scrap,22.14,True
3,2025-11-20,Plastic Waste,11.89,True
3,2025-11-20,Electrical Waste,5.49,True
3,2025-11-20,Packaging Waste,7.12,False
4,2025-11-20,Metal Scrap,6.35,True
4,2025-11-20,Plastic Waste,3.49,True
4,2025-11-20,Electrical Waste,1.3,True
4,2025-11-20,Packaging Waste,1.99,False
5,2025-11-20,Metal Scrap,89.57,True
5,2025-11-20,Plastic Waste,44.43,True
5,2025-11-20,Electrical Waste,21.52,True
5,2025-11-20,Packaging Waste,27.09,False
1,2025-11-21,Metal Scrap,12.31,True
1,2025-11-21,Plastic Waste,5.63,True
1,2025-11-21,Electrical Waste,2.53,True
1,2025-11-21,Packaging Waste,3.69,False
2,2025-11-21,Metal Scrap,0.72,True
2,2025-11-21,Plastic Waste,0.4,True
2,2025-11-21,Electrical Waste,0.17,True
2,2025-11-21,Packaging Waste,0.24,False
3,2025-11-21,Metal Scrap,21.01,True
3,2025-11-21,Plastic Waste,11.29,True
3,2025-11-21,Electrical Waste,4.35,True
3,2025-11-21,Packaging Waste,7.07,False
4,2025-11-21,Metal Scrap,6.24,True
4,2025-11-21,Plastic Waste,2.86,True
4,2025-11-21,Electrical Waste,1.43,True
4,2025-11-21,Packaging Waste,1.99,False
5,2025-11-21,Metal Scrap,65.05,True
5,2025-11-21,Plastic Waste,34.53,True
5,2025-11-21,Electrical Waste,14.5,True
5,2025-11-21,Packaging Waste,20.26,False
1,2025-11-22,Metal Scrap,3.54,True
1,2025-11-22,Plastic Waste,1.69,True
1,2025-11-22,Electrical Waste,0.69,True
1,2025-11-22,Packaging Waste,1.18,False
2,2025-11-22,Metal Scrap,0.15,True
2,2025-11-22,Plastic Waste,0.08,True
2,2025-11-22,Electrical Waste,0.03,True
2,2025-11-22,Packaging Waste,0.05,False
3,2025-11-22,Metal Scrap,7.39,True
3,2025-11-22,Plastic Waste,3.82,True
3,2025-11-22,Electrical Waste,1.8,True
3,2025-11-22,Packaging Waste,2.85,False
4,2025-11-22,Metal Scrap,2.36,True
4,2025-11-22,Plastic Waste,1.19,True
4,2025-11-22,Electrical Waste,0.58,True
4,2025-11-22,Packaging Waste,0.73,False
5,2025-11-22,Metal Scrap,23.35,True
5,2025-11-22,Plastic Waste,13.96,True
5,2025-11-22,Electrical Waste,5.93,True
5,2025-11-22,Packaging Waste,9.18,False
1,2025-11-24,Metal Scrap,7.71,True
1,2025-11-24,Plastic Waste,4.38,True
1,2025-11-24,Electrical Waste,1.76,True
1,2025-11-24,Packaging Waste,2.74,False
2,2025-11-24,Metal Scrap,0.52,True
2,2025-11-24,Plastic Waste,0.3,True
2,2025-11-24,Electrical Waste,0.14,True
2,2025-11-24,Packaging Waste,0.19,False
3,2025-11-24,Metal Scrap,20.52,True
3,2025-11-24,Plastic Waste,10.48,True
3,2025-11-24,Electrical Waste,4.59,True
3,2025-11-24,Packaging Waste,6.24,False
4,2025-11-24,Metal Scrap,5.78,True
4,2025-11-24,Plastic Waste,2.9,True
4,2025-11-24,Electrical Waste,1.26,True
4,2025-11-24,Packaging Waste,2.1,False
5,2025-11-24,Metal Scrap,79.16,True
5,2025-11-24,Plastic Waste,36.15,True
5,2025-11-24,Electrical Waste,16.57,True
5,2025-11-24,Packaging Waste,26.55,False
1,2025-11-25,Metal Scrap,11.37,True
1,2025-11-25,Plastic Waste,5.5,True
1,2025-11-25,Electrical Waste,2.52,True
1,2025-11-25,Packaging Waste,3.47,False
2,2025-11-25,Metal Scrap,0.48,True
2,2025-11-25,Plastic Waste,0.26,True
2,2025-11-25,Electrical Waste,0.11,True
2,2025-11-25,Packaging Waste,0.18,False
3,2025-11-25,Metal Scrap,18.9,True
3,2025-11-25,Plastic Waste,10.28,True
3,2025-11-25,Electrical Waste,4.94,True
3,2025-11-25,Packaging Waste,7.1,False
4,2025-11-25,Metal Scrap,6.4,True
4,2025-11-25,Plastic Waste,3.68,True
4,2025-11-25,Electrical Waste,1.6,True
4,2025-11-25,Packaging Waste,2.22,False
5,2025-11-25,Metal Scrap,70.61,True
5,2025-11-25,Plastic Waste,40.98,True
5,2025-11-25,Electrical Waste,17.83,True
5,2025-11-25,Packaging Waste,28.21,False
1,2025-11-26,Metal Scrap,11.21,True
1,2025-11-26,Plastic Waste,5.42,True
1,2025-11-26,Electrical Waste,2.66,True
1,2025-11-26,Packaging Waste,3.51,False
2,2025-11-26,Metal Scrap,0.58,True
2,2025-11-26,Plastic Waste,0.28,True
2,2025-11-26,Electrical Waste,0.13,True
2,2025-11-26,Packaging Waste,0.19,False
3,2025-11-26,Metal Scrap,25.33,True
3,2025-11-26,Plastic Waste,12.91,True
3,2025-11-26,Electrical Waste,4.96,True
3,2025-11-26,Packaging Waste,8.58,False
4,2025-11-26,Metal Scrap,7.65,True
4,2025-11-26,Plastic Waste,3.39,True
4,2025-11-26,Electrical Waste,1.7,True
4,2025-11-26,Packaging Waste,2.41,False
5,2025-11-26,Metal Scrap,62.78,True
5,2025-11-26,Plastic Waste,37.73,True
5,2025-11-26,Electrical Waste,16.23,True
5,2025-11-26,Packaging Waste,23.75,False
1,2025-11-27,Metal Scrap,11.65,True
1,2025-11-27,Plastic Waste,5.84,True
1,2025-11-27,Electrical Waste,2.86,True
1,2025-11-27,Packaging Waste,4.0,False
2,2025-11-27,Metal Scrap,0.63,True
2,2025-11-27,Plastic Waste,0.3,True
2,2025-11-27,Electrical Waste,0.13,True
2,2025-11-27,Packaging Waste,0.21,False
3,2025-11-27,Metal Scrap,25.55,True
3,2025-11-27,Plastic Waste,11.93,True
3,2025-11-27,Electrical Waste,5.13,True
3,2025-11-27,Packaging Waste,8.11,False
4,2025-11-27,Metal Scrap,4.71,True
4,2025-11-27,Plastic Waste,2.62,True
4,2025-11-27,Electrical Waste,1.0,True
4,2025-11-27,Packaging Waste,1.76,False
5,2025-11-27,Metal Scrap,64.6,True
5,2025-11-27,Plastic Waste,32.77,True
5,2025-11-27,Electrical Waste,13.82,True
5,2025-11-27,Packaging Waste,23.33,False
1,2025-11-28,Metal Scrap,12.86,True
1,2025-11-28,Plastic Waste,7.06,True
1,2025-11-28,Electrical Waste,2.69,True
1,2025-11-28,Packaging Waste,3.98,False
2,2025-11-28,Metal Scrap,0.59,True
2,2025-11-28,Plastic Waste,0.27,True
2,2025-11-28,Electrical Waste,0.12,True
2,2025-11-28,Packaging Waste,0.21,False
3,2025-11-28,Metal Scrap,21.88,True
3,2025-11-28,Plastic Waste,10.6,True
3,2025-11-28,Electrical Waste,4.88,True
3,2025-11-28,Packaging Waste,8.15,False
4,2025-11-28,Metal Scrap,5.84,True
4,2025-11-28,Plastic Waste,3.11,True
4,2025-11-28,Electrical Waste,1.34,True
4,2025-11-28,Packaging Waste,2.0,False
5,2025-11-28,Metal Scrap,64.06,True
5,2025-11-28,Plastic Waste,38.59,True
5,2025-11-28,Electrical Waste,16.79,True
5,2025-11-28,Packaging Waste,21.57,False
1,2025-11-29,Metal Scrap,3.53,True
1,2025-11-29,Plastic Waste,1.69,True
1,2025-11-29,Electrical Waste,0.83,True
1,2025-11-29,Packaging Waste,1.15,False
2,2025-11-29,Metal Scrap,0.25,True
2,2025-11-29,Plastic Waste,0.11,True
2,2025-11-29,Electrical Waste,0.06,True
2,2025-11-29,Packaging Waste,0.08,False
3,2025-11-29,Metal Scrap,9.32,True
3,2025-11-29,Plastic Waste,4.87,True
3,2025-11-29,Electrical Waste,2.28,True
3,2025-11-29,Packaging Waste,3.63,False
4,2025-11-29,Metal Scrap,2.23,True
4,2025-11-29,Plastic Waste,1.05,True
4,2025-11-29,Electrical Waste,0.51,True
4,2025-11-29,Packaging Waste,0.68,False
5,2025-11-29,Metal Scrap,31.51,True
5,2025-11-29,Plastic Waste,13.43,True
5,2025-11-29,Electrical Waste,6.53,True
5,2025-11-29,Packaging Waste,10.39,False
1,2025-12-01,Metal Scrap,8.51,True
1,2025-12-01,Plastic Waste,4.85,True
1,2025-12-01,Electrical Waste,2.14,True
1,2025-12-01,Packaging Waste,3.41,False
2,2025-12-01,Metal Scrap,0.44,True
2,2025-12-01,Plastic Waste,0.21,True
2,2025-12-01,Electrical Waste,0.09,True
2,2025-12-01,Packaging Waste,0.14,False
3,2025-12-01,Metal Scrap,17.96,True
3,2025-12-01,Plastic Waste,10.71,True
3,2025-12-01,Electrical Waste,4.96,True
3,2025-12-01,Packaging Waste,6.32,False
4,2025-12-01,Metal Scrap,5.52,True
4,2025-12-01,Plastic Waste,3.05,True
4,2025-12-01,Electrical Waste,1.21,True
4,2025-12-01,Packaging Waste,1.96,False
5,2025-12-01,Metal Scrap,64.78,True
5,2025-12-01,Plastic Waste,36.08,True
5,2025-12-01,Electrical Waste,16.51,True
5,2025-12-01,Packaging Waste,24.26,False
1,2025-12-02,Metal Scrap,9.41,True
1,2025-12-02,Plastic Waste,5.3,True
1,2025-12-02,Electrical Waste,2.51,True
1,2025-12-02,Packaging Waste,3.83,False
2,2025-12-02,Metal Scrap,0.53,True
2,2025-12-02,Plastic Waste,0.29,True
2,2025-12-02,Electrical Waste,0.12,True
2,2025-12-02,Packaging Waste,0.18,False
3,2025-12-02,Metal Scrap,24.35,True
3,2025-12-02,Plastic Waste,13.08,True
3,2025-12-02,Electrical Waste,4.96,True
3,2025-12-02,Packaging Waste,8.77,False
4,2025-12-02,Metal Scrap,6.04,True
4,2025-12-02,Plastic Waste,2.91,True
4,2025-12-02,Electrical Waste,1.41,True
4,2025-12-02,Packaging Waste,2.04,False
5,2025-12-02,Metal Scrap,96.3,True
5,2025-12-02,Plastic Waste,45.85,True
5,2025-12-02,Electrical Waste,21.4,True
5,2025-12-02,Packaging Waste,32.06,False
1,2025-12-03,Metal Scrap,11.54,True
1,2025-12-03,Plastic Waste,6.97,True
1,2025-12-03,Electrical Waste,3.02,True
1,2025-12-03,Packaging Waste,3.94,False
2,2025-12-03,Metal Scrap,0.68,True
2,2025-12-03,Plastic Waste,0.33,True
2,2025-12-03,Electrical Waste,0.15,True
2,2025-12-03,Packaging Waste,0.2,False
3,2025-12-03,Metal Scrap,21.62,True
3,2025-12-03,Plastic Waste,11.7,True
3,2025-12-03,Electrical Waste,4.94,True
3,2025-12-03,Packaging Waste,7.12,False
4,2025-12-03,Metal Scrap,5.05,True
4,2025-12-03,Plastic Waste,2.34,True
4,2025-12-03,Electrical Waste,1.19,True
4,2025-12-03,Packaging Waste,1.61,False
5,2025-12-03,Metal Scrap,71.46,True
5,2025-12-03,Plastic Waste,31.77,True
5,2025-12-03,Electrical Waste,13.75,True
5,2025-12-03,Packaging Waste,22.25,False
1,2025-12-04,Metal Scrap,12.56,True
1,2025-12-04,Plastic Waste,6.04,True
1,2025-12-04,Electrical Waste,2.88,True
1,2025-12-04,Packaging Waste,3.73,False
2,2025-12-04,Metal Scrap,0.5,True
2,2025-12-04,Plastic Waste,0.23,True
2,2025-12-04,Electrical Waste,0.11,True
2,2025-12-04,Packaging Waste,0.16,False
3,2025-12-04,Metal Scrap,20.06,True
3,2025-12-04,Plastic Waste,9.52,True
3,2025-12-04,Electrical Waste,4.04,True
3,2025-12-04,Packaging Waste,6.43,False
4,2025-12-04,Metal Scrap,5.4,True
4,2025-12-04,Plastic Waste,2.8,True
4,2025-12-04,Electrical Waste,1.15,True
4,2025-12-04,Packaging Waste,1.94,False
5,2025-12-04,Metal Scrap,78.99,True
5,2025-12-04,Plastic Waste,39.48,True
5,2025-12-04,Electrical Waste,16.71,True
5,2025-12-04,Packaging Waste,26.78,False
1,2025-12-05,Metal Scrap,11.69,True
1,2025-12-05,Plastic Waste,6.18,True
1,2025-12-05,Electrical Waste,2.68,True
1,2025-12-05,Packaging Waste,4.11,False
2,2025-12-05,Metal Scrap,0.62,True
2,2025-12-05,Plastic Waste,0.38,True
2,2025-12-05,Electrical Waste,0.16,True
2,2025-12-05,Packaging Waste,0.21,False
3,2025-12-05,Metal Scrap,28.64,True
3,2025-12-05,Plastic Waste,13.06,True
3,2025-12-05,Electrical Waste,6.62,True
3,2025-12-05,Packaging Waste,8.38,False
4,2025-12-05,Metal Scrap,6.32,True
4,2025-12-05,Plastic Waste,3.54,True
4,2025-12-05,Electrical Waste,1.51,True
4,2025-12-05,Packaging Waste,2.44,False
5,2025-12-05,Metal Scrap,80.3,True
5,2025-12-05,Plastic Waste,42.17,True
5,2025-12-05,Electrical Waste,17.52,True
5,2025-12-05,Packaging Waste,29.99,False
1,2025-12-06,Metal Scrap,3.05,True
1,2025-12-06,Plastic Waste,1.44,True
1,2025-12-06,Electrical Waste,0.67,True
1,2025-12-06,Packaging Waste,1.03,False
2,2025-12-06,Metal Scrap,0.18,True
2,2025-12-06,Plastic Waste,0.09,True
2,2025-12-06,Electrical Waste,0.04,True
2,2025-12-06,Packaging Waste,0.07,False
3,2025-12-06,Metal Scrap,7.08,True
3,2025-12-06,Plastic Waste,4.19,True
3,2025-12-06,Electrical Waste,1.76,True
3,2025-12-06,Packaging Waste,2.52,False
4,2025-12-06,Metal Scrap,1.76,True
4,2025-12-06,Plastic Waste,0.96,True
4,2025-12-06,Electrical Waste,0.4,True
4,2025-12-06,Packaging Waste,0.63,False
5,2025-12-06,Metal Scrap,26.79,True
5,2025-12-06,Plastic Waste,14.16,True
5,2025-12-06,Electrical Waste,5.83,True
5,2025-12-06,Packaging Waste,8.49,False
1,2025-12-08,Metal Scrap,10.89,True
1,2025-12-08,Plastic Waste,6.4,True
1,2025-12-08,Electrical Waste,2.51,True
1,2025-12-08,Packaging Waste,3.84,False
2,2025-12-08,Metal Scrap,0.62,True
2,2025-12-08,Plastic Waste,0.35,True
2,2025-12-08,Electrical Waste,0.15,True
2,2025-12-08,Packaging Waste,0.19,False
3,2025-12-08,Metal Scrap,27.69,True
3,2025-12-08,Plastic Waste,14.54,True
3,2025-12-08,Electrical Waste,6.09,True
3,2025-12-08,Packaging Waste,10.61,False
4,2025-12-08,Metal Scrap,6.0,True
4,2025-12-08,Plastic Waste,2.83,True
4,2025-12-08,Electrical Waste,1.44,True
4,2025-12-08,Packaging Waste,2.11,False
5,2025-12-08,Metal Scrap,81.57,True
5,2025-12-08,Plastic Waste,41.74,True
5,2025-12-08,Electrical Waste,16.71,True
5,2025-12-08,Packaging Waste,25.52,False
1,2025-12-09,Metal Scrap,8.26,True
1,2025-12-09,Plastic Waste,4.51,True
1,2025-12-09,Electrical Waste,1.92,True
1,2025-12-09,Packaging Waste,2.97,False
2,2025-12-09,Metal Scrap,0.56,True
2,2025-12-09,Plastic Waste,0.31,True
2,2025-12-09,Electrical Waste,0.12,True
2,2025-12-09,Packaging Waste,0.2,False
3,2025-12-09,Metal Scrap,18.43,True
3,2025-12-09,Plastic Waste,9.53,True
3,2025-12-09,Electrical Waste,4.38,True
3,2025-12-09,Packaging Waste,6.08,False
4,2025-12-09,Metal Scrap,5.62,True
4,2025-12-09,Plastic Waste,3.26,True
4,2025-12-09,Electrical Waste,1.31,True
4,2025-12-09,Packaging Waste,2.01,False
5,2025-12-09,Metal Scrap,77.93,True
5,2025-12-09,Plastic Waste,42.77,True
5,2025-12-09,Electrical Waste,18.48,True
5,2025-12-09,Packaging Waste,25.91,False
1,2025-12-10,Metal Scrap,10.38,True
1,2025-12-10,Plastic Waste,5.58,True
1,2025-12-10,Electrical Waste,2.19,True
1,2025-12-10,Packaging Waste,3.54,False
2,2025-12-10,Metal Scrap,0.47,True
2,2025-12-10,Plastic Waste,0.23,True
2,2025-12-10,Electrical Waste,0.12,True
2,2025-12-10,Packaging Waste,0.18,False
3,2025-12-10,Metal Scrap,20.43,True
